time	V(n004)
Step Information: Wyp=100m  (Run: 1/9)
1.507404199453736e-002	1.335762e+001
1.507422985128611e-002	1.335733e+001
1.507428122842825e-002	1.335725e+001
1.507432335889541e-002	1.335719e+001
1.507537912853090e-002	1.335561e+001
1.508228923495669e-002	1.334649e+001
1.510310084960378e-002	1.333197e+001
1.514647302885961e-002	1.334193e+001
1.516535433070869e-002	1.336862e+001
1.516554439187382e-002	1.336895e+001
1.516592451420407e-002	1.336962e+001
1.516660437507385e-002	1.337081e+001
1.516661487291783e-002	1.337082e+001
1.516760404949384e-002	1.337234e+001
1.516973540406396e-002	1.337441e+001
1.517190058965899e-002	1.337474e+001
1.517623096084907e-002	1.337271e+001
1.517673940431380e-002	1.337219e+001
1.517697385793015e-002	1.337186e+001
1.517703012822036e-002	1.337178e+001
1.517705788192542e-002	1.337174e+001
1.517706933774927e-002	1.337172e+001
1.517707663414377e-002	1.337171e+001
1.517707997948946e-002	1.337171e+001
1.517708231580672e-002	1.337170e+001
1.517708332198443e-002	1.337170e+001
1.517708407683472e-002	1.337170e+001
1.517708437450000e-002	1.337170e+001
1.517708460837829e-002	1.337170e+001
1.517708469598480e-002	1.337170e+001
1.517708476284500e-002	1.337170e+001
1.517708478979773e-002	1.337170e+001
1.517708480813049e-002	1.337170e+001
1.517708481715521e-002	1.337170e+001
1.517708482320784e-002	1.337170e+001
1.517708483040273e-002	1.337170e+001
1.517708483620609e-002	1.337170e+001
1.517708484269136e-002	1.337170e+001
1.517708484886311e-002	1.337170e+001
1.517708485605270e-002	1.337170e+001
1.517708486320268e-002	1.337170e+001
1.517708487155124e-002	1.337170e+001
1.517708488038099e-002	1.337170e+001
1.517708490336686e-002	1.337170e+001
1.517708508928736e-002	1.337170e+001
1.518560179977506e-002	1.335879e+001
1.518662776122811e-002	1.335724e+001
1.518671961276037e-002	1.335710e+001
1.518674473767813e-002	1.335706e+001
1.518676534373325e-002	1.335703e+001
1.518785151856021e-002	1.335541e+001
1.519466196303308e-002	1.334640e+001
1.521517341932786e-002	1.333186e+001
1.524854339496628e-002	1.333280e+001
1.527784026996628e-002	1.336844e+001
1.527806524184480e-002	1.336884e+001
1.527851518560183e-002	1.336963e+001
1.527919010123737e-002	1.337081e+001
1.527920138760818e-002	1.337083e+001
1.528008998875143e-002	1.337221e+001
1.528236532110703e-002	1.337444e+001
1.528467676984923e-002	1.337468e+001
1.528929966733363e-002	1.337218e+001
1.528964249112277e-002	1.337180e+001
1.528971407696936e-002	1.337169e+001
1.528971444143752e-002	1.337169e+001
1.528971497143034e-002	1.337169e+001
1.528971502141970e-002	1.337169e+001
1.528971503578471e-002	1.337169e+001
1.528971504132676e-002	1.337169e+001
1.528971505921862e-002	1.337169e+001
1.528971511761062e-002	1.337169e+001
1.529808773903265e-002	1.335901e+001
1.529920774182568e-002	1.335731e+001
1.529921205630975e-002	1.335730e+001
1.529921331884141e-002	1.335730e+001
1.529921435788676e-002	1.335730e+001
1.530033745781780e-002	1.335562e+001
1.530934943661516e-002	1.334414e+001
1.533649139628722e-002	1.332976e+001
1.536777849057933e-002	1.333836e+001
1.539032620922387e-002	1.336866e+001
1.539048790776154e-002	1.336895e+001
1.539081130483687e-002	1.336952e+001
1.539145809898753e-002	1.337064e+001
1.539146789378262e-002	1.337066e+001
1.539257592800903e-002	1.337234e+001
1.539573069667300e-002	1.337468e+001
1.539893554103005e-002	1.337446e+001
1.540000447950034e-002	1.337379e+001
1.540154455296020e-002	1.337210e+001
1.540176149419497e-002	1.337181e+001
1.540187302051601e-002	1.337165e+001
1.540190529846985e-002	1.337160e+001
1.540192458902014e-002	1.337157e+001
1.540193273701073e-002	1.337156e+001
1.540193846124143e-002	1.337155e+001
1.540194085877091e-002	1.337155e+001
1.540194269104639e-002	1.337155e+001
1.540194339117961e-002	1.337155e+001
1.540194395840500e-002	1.337154e+001
1.540194415909162e-002	1.337154e+001
1.540194432153492e-002	1.337154e+001
1.540194437982240e-002	1.337154e+001
1.540194442335634e-002	1.337154e+001
1.540194444160128e-002	1.337154e+001
1.540194445350088e-002	1.337154e+001
1.540194445973963e-002	1.337154e+001
1.540194446559174e-002	1.337154e+001
1.540194447221530e-002	1.337154e+001
1.540194447891836e-002	1.337154e+001
1.540194448516052e-002	1.337154e+001
1.540194449193633e-002	1.337154e+001
1.540194449901715e-002	1.337154e+001
1.540194450698362e-002	1.337154e+001
1.540194451561617e-002	1.337154e+001
1.540194453735638e-002	1.337154e+001
1.540194463226796e-002	1.337154e+001
1.541057367829024e-002	1.335847e+001
1.541135897182792e-002	1.335728e+001
1.541165952230699e-002	1.335682e+001
1.541170567950979e-002	1.335675e+001
1.541175116518857e-002	1.335669e+001
1.541282339707539e-002	1.335508e+001
1.541957795517926e-002	1.334614e+001
1.543992109488031e-002	1.333161e+001
1.547351527348147e-002	1.333264e+001
1.550281214848147e-002	1.336821e+001
1.550301432470442e-002	1.336857e+001
1.550341867715032e-002	1.336928e+001
1.550412022936311e-002	1.337051e+001
1.550413103288754e-002	1.337053e+001
1.550506186726662e-002	1.337196e+001
1.550723985779194e-002	1.337410e+001
1.550945241959545e-002	1.337441e+001
1.551387754320246e-002	1.337231e+001
1.551420937033381e-002	1.337197e+001
1.551451551535660e-002	1.337153e+001
1.551456334350455e-002	1.337146e+001
1.551458658681147e-002	1.337143e+001
1.551459381490197e-002	1.337141e+001
1.551459814206021e-002	1.337141e+001
1.551460002414066e-002	1.337141e+001
1.551460133164072e-002	1.337140e+001
1.551460189113928e-002	1.337140e+001
1.551460230876116e-002	1.337140e+001
1.551460247514047e-002	1.337140e+001
1.551460260279577e-002	1.337140e+001
1.551460265293153e-002	1.337140e+001
1.551460268911240e-002	1.337140e+001
1.551460270526082e-002	1.337140e+001
1.551460271556901e-002	1.337140e+001
1.551460272151820e-002	1.337140e+001
1.551460272799332e-002	1.337140e+001
1.551460273394575e-002	1.337140e+001
1.551460274028969e-002	1.337140e+001
1.551460274661509e-002	1.337140e+001
1.551460275355923e-002	1.337140e+001
1.551460276073976e-002	1.337140e+001
1.551460276879670e-002	1.337140e+001
1.551460277756768e-002	1.337140e+001
1.551460279985199e-002	1.337140e+001
1.551460289979834e-002	1.337140e+001
1.552305961754783e-002	1.335859e+001
1.552417962034078e-002	1.335689e+001
1.552418393482485e-002	1.335688e+001
1.552418519735652e-002	1.335688e+001
1.552418623640187e-002	1.335688e+001
1.552530933633299e-002	1.335520e+001
1.553432131507638e-002	1.334372e+001
1.556146327458591e-002	1.332935e+001
1.559275036909452e-002	1.333797e+001
1.561529808773906e-002	1.336828e+001
1.561545978627673e-002	1.336857e+001
1.561578318335206e-002	1.336914e+001
1.561642997750272e-002	1.337026e+001
1.561643977349005e-002	1.337028e+001
1.561754780652421e-002	1.337196e+001
1.562070210198736e-002	1.337430e+001
1.562390646563247e-002	1.337409e+001
1.562497668973361e-002	1.337341e+001
1.562651916760253e-002	1.337173e+001
1.562673630302315e-002	1.337144e+001
1.562684786358614e-002	1.337128e+001
1.562688013307040e-002	1.337123e+001
1.562689940536683e-002	1.337120e+001
1.562690754704510e-002	1.337119e+001
1.562691326449574e-002	1.337118e+001
1.562691566032703e-002	1.337117e+001
1.562691749059103e-002	1.337117e+001
1.562691819033797e-002	1.337117e+001
1.562691875709210e-002	1.337117e+001
1.562691895770005e-002	1.337117e+001
1.562691912006157e-002	1.337117e+001
1.562691917833334e-002	1.337117e+001
1.562691922185331e-002	1.337117e+001
1.562691924009474e-002	1.337117e+001
1.562691925199162e-002	1.337117e+001
1.562691925822941e-002	1.337117e+001
1.562691926408171e-002	1.337117e+001
1.562691927070449e-002	1.337117e+001
1.562691927740426e-002	1.337117e+001
1.562691928364820e-002	1.337117e+001
1.562691929042330e-002	1.337117e+001
1.562691929750574e-002	1.337117e+001
1.562691930547130e-002	1.337117e+001
1.562691931410550e-002	1.337117e+001
1.562691933584767e-002	1.337117e+001
1.562691943077752e-002	1.337117e+001
1.563554555680543e-002	1.335810e+001
1.563634220004418e-002	1.335689e+001
1.563664709426524e-002	1.335643e+001
1.563669391837047e-002	1.335636e+001
1.563674006121626e-002	1.335629e+001
1.563780493611246e-002	1.335470e+001
1.564784451847258e-002	1.334215e+001
1.567799270714345e-002	1.332818e+001
1.570523630835211e-002	1.333751e+001
1.572778402699665e-002	1.336785e+001
1.572794572553433e-002	1.336813e+001
1.572826912260970e-002	1.336870e+001
1.572891591676042e-002	1.336983e+001
1.572892571448788e-002	1.336985e+001
1.573003374578180e-002	1.337153e+001
1.573318735058748e-002	1.337387e+001
1.573639101261230e-002	1.337367e+001
1.573746308438602e-002	1.337299e+001
1.573900898299100e-002	1.337130e+001
1.573922640402082e-002	1.337101e+001
1.573933802263279e-002	1.337085e+001
1.573937028396113e-002	1.337080e+001
1.573938953352506e-002	1.337077e+001
1.573939766747047e-002	1.337076e+001
1.573940337632150e-002	1.337075e+001
1.573940577009040e-002	1.337075e+001
1.573940759781422e-002	1.337074e+001
1.573940829710662e-002	1.337074e+001
1.573940886327863e-002	1.337074e+001
1.573940906379933e-002	1.337074e+001
1.573940922606632e-002	1.337074e+001
1.573940928432215e-002	1.337074e+001
1.573940932782758e-002	1.337074e+001
1.573940934606575e-002	1.337074e+001
1.573940935796006e-002	1.337074e+001
1.573940936419701e-002	1.337074e+001
1.573940937004953e-002	1.337074e+001
1.573940937667163e-002	1.337074e+001
1.573940938336853e-002	1.337074e+001
1.573940938961407e-002	1.337074e+001
1.573940939638863e-002	1.337074e+001
1.573940940347257e-002	1.337074e+001
1.573940941143746e-002	1.337074e+001
1.573940942007328e-002	1.337074e+001
1.573940944181779e-002	1.337074e+001
1.573940953676941e-002	1.337074e+001
1.574803149606302e-002	1.335768e+001
1.574884379255602e-002	1.335645e+001
1.574915467756904e-002	1.335598e+001
1.574920242145121e-002	1.335590e+001
1.574924947064706e-002	1.335583e+001
1.575029092806472e-002	1.335428e+001
1.575690886627259e-002	1.334549e+001
1.577680153376237e-002	1.333094e+001
1.581097309125425e-002	1.333210e+001
1.584026996625425e-002	1.336737e+001
1.584047099049882e-002	1.336773e+001
1.584087303898796e-002	1.336844e+001
1.584157260647431e-002	1.336966e+001
1.584158338209564e-002	1.336968e+001
1.584251968503940e-002	1.337112e+001
1.584469205030001e-002	1.337325e+001
1.584689889754888e-002	1.337357e+001
1.585131259204664e-002	1.337147e+001
1.585169004632511e-002	1.337108e+001
1.585195653894654e-002	1.337070e+001
1.585200775222566e-002	1.337063e+001
1.585203453672875e-002	1.337059e+001
1.585204413007499e-002	1.337057e+001
1.585205042967355e-002	1.337056e+001
1.585205311615732e-002	1.337056e+001
1.585205508728806e-002	1.337056e+001
1.585205587838356e-002	1.337055e+001
1.585205650086327e-002	1.337055e+001
1.585205673053920e-002	1.337055e+001
1.585205691509540e-002	1.337055e+001
1.585205698212694e-002	1.337055e+001
1.585205703269535e-002	1.337055e+001
1.585205705354196e-002	1.337055e+001
1.585205706733731e-002	1.337055e+001
1.585205707440872e-002	1.337055e+001
1.585205708026774e-002	1.337055e+001
1.585205708767111e-002	1.337055e+001
1.585205709222054e-002	1.337055e+001
1.585205709796975e-002	1.337055e+001
1.585205710452000e-002	1.337055e+001
1.585205711185598e-002	1.337055e+001
1.585205711928011e-002	1.337055e+001
1.585205712761868e-002	1.337055e+001
1.585205713678994e-002	1.337055e+001
1.585205716063971e-002	1.337055e+001
1.585205863594870e-002	1.337055e+001
1.586051743532061e-002	1.335773e+001
1.586152621469061e-002	1.335621e+001
1.586161426339721e-002	1.335607e+001
1.586164891742686e-002	1.335602e+001
1.586168101539865e-002	1.335597e+001
1.586276715410577e-002	1.335435e+001
1.587265623446522e-002	1.334195e+001
1.590243981766547e-002	1.332790e+001
1.593020818686730e-002	1.333719e+001
1.595275590551184e-002	1.336755e+001
1.595291760404951e-002	1.336783e+001
1.595324100112485e-002	1.336840e+001
1.595388779527554e-002	1.336953e+001
1.595389759452840e-002	1.336955e+001
1.595500562429699e-002	1.337123e+001
1.595815862366986e-002	1.337358e+001
1.596136167065182e-002	1.337338e+001
1.596243534370282e-002	1.337270e+001
1.596398417287347e-002	1.337101e+001
1.596420184780201e-002	1.337072e+001
1.596431352533219e-002	1.337056e+001
1.596434578350920e-002	1.337051e+001
1.596436501678162e-002	1.337048e+001
1.596437314533365e-002	1.337047e+001
1.596437884784742e-002	1.337046e+001
1.596438124019895e-002	1.337046e+001
1.596438306606371e-002	1.337045e+001
1.596438376506080e-002	1.337045e+001
1.596438433082151e-002	1.337045e+001
1.596438453129194e-002	1.337045e+001
1.596438469349956e-002	1.337045e+001
1.596438475174808e-002	1.337045e+001
1.596438479524634e-002	1.337045e+001
1.596438481348347e-002	1.337045e+001
1.596438482537686e-002	1.337045e+001
1.596438483161360e-002	1.337045e+001
1.596438483746625e-002	1.337045e+001
1.596438484408821e-002	1.337045e+001
1.596438485078443e-002	1.337045e+001
1.596438485703046e-002	1.337045e+001
1.596438486380500e-002	1.337045e+001
1.596438487088949e-002	1.337045e+001
1.596438487885446e-002	1.337045e+001
1.596438488749103e-002	1.337045e+001
1.596438490923732e-002	1.337045e+001
1.596438500420531e-002	1.337045e+001
1.597300337457821e-002	1.335739e+001
1.597412117244221e-002	1.335570e+001
1.597412704050046e-002	1.335569e+001
1.597412889866067e-002	1.335569e+001
1.597413042635962e-002	1.335568e+001
1.597525309336336e-002	1.335401e+001
1.598232820814004e-002	1.334469e+001
1.600372068116559e-002	1.333023e+001
1.604334695224232e-002	1.333756e+001
1.606524184476943e-002	1.336718e+001
1.606558045827903e-002	1.336777e+001
1.606596744514713e-002	1.336846e+001
1.606665436739975e-002	1.336966e+001
1.606666496690402e-002	1.336968e+001
1.606750177689363e-002	1.337099e+001
1.607097431217046e-002	1.337367e+001
1.607446046523268e-002	1.337332e+001
1.607544348101848e-002	1.337266e+001
1.607668793737733e-002	1.337126e+001
1.607691041601628e-002	1.337096e+001
1.607705031212522e-002	1.337076e+001
1.607709610158004e-002	1.337069e+001
1.607712890619692e-002	1.337064e+001
1.607714146126455e-002	1.337063e+001
1.607715139533113e-002	1.337061e+001
1.607715496384529e-002	1.337061e+001
1.607715794823524e-002	1.337060e+001
1.607715894269774e-002	1.337060e+001
1.607715978301698e-002	1.337060e+001
1.607716005720979e-002	1.337060e+001
1.607716028274170e-002	1.337060e+001
1.607716035997189e-002	1.337060e+001
1.607716041909390e-002	1.337060e+001
1.607716044253564e-002	1.337060e+001
1.607716045829559e-002	1.337060e+001
1.607716046615384e-002	1.337060e+001
1.607716047208590e-002	1.337060e+001
1.607716048029375e-002	1.337060e+001
1.607716048474162e-002	1.337060e+001
1.607716049030084e-002	1.337060e+001
1.607716049675393e-002	1.337060e+001
1.607716050409787e-002	1.337060e+001
1.607716051147091e-002	1.337060e+001
1.607716051974090e-002	1.337060e+001
1.607716052877497e-002	1.337060e+001
1.607716055221439e-002	1.337060e+001
1.607716074804809e-002	1.337060e+001
1.608548931383580e-002	1.335798e+001
1.608661168354835e-002	1.335628e+001
1.608661408932700e-002	1.335627e+001
1.608661447146897e-002	1.335627e+001
1.608661485000351e-002	1.335627e+001
1.608773903262095e-002	1.335459e+001
1.609627553407994e-002	1.334363e+001
1.612198546788585e-002	1.332967e+001
1.615803149924131e-002	1.334025e+001
1.617772778402703e-002	1.336769e+001
1.617795275590554e-002	1.336809e+001
1.617840269966257e-002	1.336889e+001
1.617907761529812e-002	1.337007e+001
1.617908890396187e-002	1.337009e+001
1.617997750281218e-002	1.337147e+001
1.618225329742489e-002	1.337370e+001
1.618456521576162e-002	1.337394e+001
1.618918905243508e-002	1.337144e+001
1.618953331105062e-002	1.337107e+001
1.618960625005092e-002	1.337096e+001
1.618960661996586e-002	1.337096e+001
1.618960714997532e-002	1.337096e+001
1.618960719980321e-002	1.337096e+001
1.618960721377107e-002	1.337096e+001
1.618960721913447e-002	1.337096e+001
1.618960723646783e-002	1.337096e+001
1.618960729185617e-002	1.337096e+001
1.619797525309339e-002	1.335828e+001
1.619905022976885e-002	1.335665e+001
1.619909805611982e-002	1.335658e+001
1.619911114253481e-002	1.335655e+001
1.619912187790455e-002	1.335654e+001
1.620022497187855e-002	1.335489e+001
1.620728696092868e-002	1.334559e+001
1.622855601030320e-002	1.333112e+001
1.626892105924875e-002	1.333890e+001
1.629021372328462e-002	1.336797e+001
1.629043869516314e-002	1.336837e+001
1.629088863892017e-002	1.336916e+001
1.629156355455571e-002	1.337034e+001
1.629157484251467e-002	1.337036e+001
1.629246344206977e-002	1.337174e+001
1.629473909459449e-002	1.337397e+001
1.629705086858786e-002	1.337421e+001
1.630167441657460e-002	1.337171e+001
1.630201821857647e-002	1.337134e+001
1.630209072763241e-002	1.337123e+001
1.630209109584705e-002	1.337123e+001
1.630209162577046e-002	1.337123e+001
1.630209167564146e-002	1.337123e+001
1.630209168972888e-002	1.337123e+001
1.630209169514671e-002	1.337123e+001
1.630209171265272e-002	1.337123e+001
1.630209176894825e-002	1.337123e+001
1.631046119235099e-002	1.335854e+001
1.631148604032262e-002	1.335699e+001
1.631157779217181e-002	1.335685e+001
1.631160288983165e-002	1.335682e+001
1.631162347353750e-002	1.335678e+001
1.631271091113614e-002	1.335516e+001
1.631963845313653e-002	1.334601e+001
1.634050257963182e-002	1.333150e+001
1.638356553270889e-002	1.334123e+001
1.640269966254221e-002	1.336822e+001
1.640292002635692e-002	1.336861e+001
1.640336075398632e-002	1.336938e+001
1.640406792606855e-002	1.337062e+001
1.640407914018034e-002	1.337064e+001
1.640494938132736e-002	1.337199e+001
1.640858839289744e-002	1.337461e+001
1.641224167510113e-002	1.337395e+001
1.641312235086907e-002	1.337330e+001
1.641404137686503e-002	1.337223e+001
1.641425570252497e-002	1.337194e+001
1.641441729428873e-002	1.337171e+001
1.641447029567305e-002	1.337163e+001
1.641451264490431e-002	1.337157e+001
1.641452716042265e-002	1.337155e+001
1.641453931128106e-002	1.337153e+001
1.641454330769253e-002	1.337152e+001
1.641454669982380e-002	1.337152e+001
1.641454779000017e-002	1.337152e+001
1.641454870839068e-002	1.337152e+001
1.641454900642533e-002	1.337151e+001
1.641454925136954e-002	1.337151e+001
1.641454933500329e-002	1.337151e+001
1.641454939937197e-002	1.337151e+001
1.641454942460704e-002	1.337151e+001
1.641454944172169e-002	1.337151e+001
1.641454945014046e-002	1.337151e+001
1.641454945613445e-002	1.337151e+001
1.641454946494654e-002	1.337151e+001
1.641454947030135e-002	1.337151e+001
1.641454947608729e-002	1.337151e+001
1.641454948238980e-002	1.337151e+001
1.641454948971361e-002	1.337151e+001
1.641454949715310e-002	1.337151e+001
1.641454950558722e-002	1.337151e+001
1.641454951475954e-002	1.337151e+001
1.641454953873216e-002	1.337151e+001
1.641455254175690e-002	1.337151e+001
1.642294713160858e-002	1.335879e+001
1.642397465196030e-002	1.335723e+001
1.642406224659747e-002	1.335710e+001
1.642409598495819e-002	1.335705e+001
1.642412407209990e-002	1.335701e+001
1.642519685039373e-002	1.335540e+001
1.643064738408473e-002	1.334803e+001
1.644712773792207e-002	1.333384e+001
1.649263788315526e-002	1.333815e+001
1.651518560179981e-002	1.336846e+001
1.651534730033748e-002	1.336874e+001
1.651567069741282e-002	1.336931e+001
1.651631749156350e-002	1.337044e+001
1.651632728707721e-002	1.337045e+001
1.651743532058496e-002	1.337214e+001
1.652058980402758e-002	1.337448e+001
1.652379435863596e-002	1.337426e+001
1.652486406497888e-002	1.337359e+001
1.652640557733599e-002	1.337190e+001
1.652662263405286e-002	1.337161e+001
1.652673418014210e-002	1.337145e+001
1.652676645272509e-002	1.337140e+001
1.652678573210031e-002	1.337137e+001
1.652679387621639e-002	1.337136e+001
1.652679959630838e-002	1.337135e+001
1.652680199279408e-002	1.337135e+001
1.652680382384083e-002	1.337135e+001
1.652680452373548e-002	1.337135e+001
1.652680509067198e-002	1.337134e+001
1.652680529130959e-002	1.337134e+001
1.652680545370226e-002	1.337134e+001
1.652680551197984e-002	1.337134e+001
1.652680555550500e-002	1.337134e+001
1.652680557374770e-002	1.337134e+001
1.652680558564557e-002	1.337134e+001
1.652680559188370e-002	1.337134e+001
1.652680559773592e-002	1.337134e+001
1.652680560435898e-002	1.337134e+001
1.652680561105994e-002	1.337134e+001
1.652680561730320e-002	1.337134e+001
1.652680562407854e-002	1.337134e+001
1.652680563116035e-002	1.337134e+001
1.652680563912620e-002	1.337134e+001
1.652680564775972e-002	1.337134e+001
1.652680566950093e-002	1.337134e+001
1.652680576442184e-002	1.337134e+001
1.653543307086617e-002	1.335827e+001
1.653622447133255e-002	1.335707e+001
1.653652735904697e-002	1.335661e+001
1.653657387508967e-002	1.335654e+001
1.653661971437001e-002	1.335647e+001
1.653768278965132e-002	1.335489e+001
1.654538194584007e-002	1.334486e+001
1.656856999271443e-002	1.333054e+001
1.660548384285891e-002	1.333795e+001
1.662767154105740e-002	1.336799e+001
1.662800018107948e-002	1.336857e+001
1.662837576967615e-002	1.336924e+001
1.662912694686949e-002	1.337054e+001
1.662913751695784e-002	1.337056e+001
1.662992125984255e-002	1.337179e+001
1.663199003937726e-002	1.337395e+001
1.663407510851461e-002	1.337447e+001
1.663824524678930e-002	1.337298e+001
1.663889618331494e-002	1.337239e+001
1.663930431655714e-002	1.337185e+001
1.663942827151674e-002	1.337167e+001
1.663951406760332e-002	1.337154e+001
1.663954716564645e-002	1.337150e+001
1.663957284381752e-002	1.337146e+001
1.663958228686055e-002	1.337144e+001
1.663959011640501e-002	1.337143e+001
1.663959276009400e-002	1.337143e+001
1.663959500605990e-002	1.337142e+001
1.663959573214060e-002	1.337142e+001
1.663959634258773e-002	1.337142e+001
1.663959654224764e-002	1.337142e+001
1.663959670417198e-002	1.337142e+001
1.663959676110222e-002	1.337142e+001
1.663959680346823e-002	1.337142e+001
1.663959682121032e-002	1.337142e+001
1.663959683274317e-002	1.337142e+001
1.663959683882228e-002	1.337142e+001
1.663959684469081e-002	1.337142e+001
1.663959685118465e-002	1.337142e+001
1.663959685739340e-002	1.337142e+001
1.663959686388645e-002	1.337142e+001
1.663959687052289e-002	1.337142e+001
1.663959687780216e-002	1.337142e+001
1.663959688556681e-002	1.337142e+001
1.663959689435837e-002	1.337142e+001
1.663959691607789e-002	1.337142e+001
1.663959701082289e-002	1.337142e+001
1.664791901012376e-002	1.335881e+001
1.664839074604894e-002	1.335810e+001
1.664901972728251e-002	1.335714e+001
1.664911616142886e-002	1.335700e+001
1.664921131915139e-002	1.335685e+001
1.665016872890892e-002	1.335542e+001
1.665598050680247e-002	1.334760e+001
1.667355312657512e-002	1.333318e+001
1.671548731605689e-002	1.333599e+001
1.674015748031499e-002	1.336842e+001
1.674032736344997e-002	1.336872e+001
1.674066712971994e-002	1.336932e+001
1.674134666225986e-002	1.337050e+001
1.674135670303830e-002	1.337052e+001
1.674240719910014e-002	1.337212e+001
1.674510339623300e-002	1.337439e+001
1.674784239014574e-002	1.337467e+001
1.674942219767566e-002	1.337400e+001
1.675057635681462e-002	1.337299e+001
1.675107067008914e-002	1.337242e+001
1.675145346437126e-002	1.337192e+001
1.675159772047006e-002	1.337171e+001
1.675171720091793e-002	1.337154e+001
1.675175775901726e-002	1.337148e+001
1.675179237322910e-002	1.337143e+001
1.675180347845263e-002	1.337141e+001
1.675181294071781e-002	1.337140e+001
1.675181594725113e-002	1.337139e+001
1.675181848943403e-002	1.337139e+001
1.675181930436136e-002	1.337139e+001
1.675181998647598e-002	1.337139e+001
1.675182020993090e-002	1.337139e+001
1.675182039166637e-002	1.337139e+001
1.675182045512887e-002	1.337139e+001
1.675182050283062e-002	1.337139e+001
1.675182052243522e-002	1.337139e+001
1.675182053532682e-002	1.337139e+001
1.675182054198092e-002	1.337139e+001
1.675182054781593e-002	1.337139e+001
1.675182055481683e-002	1.337139e+001
1.675182056034450e-002	1.337139e+001
1.675182056721601e-002	1.337139e+001
1.675182057344259e-002	1.337139e+001
1.675182058104164e-002	1.337139e+001
1.675182058834760e-002	1.337139e+001
1.675182059731790e-002	1.337139e+001
1.675182060663588e-002	1.337139e+001
1.675182063191131e-002	1.337139e+001
1.676040494938136e-002	1.335838e+001
1.676091581209860e-002	1.335760e+001
1.676149965520402e-002	1.335672e+001
1.676158928966313e-002	1.335658e+001
1.676167763292114e-002	1.335645e+001
1.676265466816651e-002	1.335499e+001
1.676788480603512e-002	1.334789e+001
1.678363675067471e-002	1.333390e+001
1.680463934352749e-002	1.332827e+001
1.683009570092804e-002	1.333774e+001
1.685264341957259e-002	1.336806e+001
1.685280511811026e-002	1.336834e+001
1.685312851518560e-002	1.336891e+001
1.685377530933628e-002	1.337004e+001
1.685378510563493e-002	1.337006e+001
1.685489313835773e-002	1.337174e+001
1.685804731025920e-002	1.337408e+001
1.686125154838132e-002	1.337387e+001
1.686232214091842e-002	1.337319e+001
1.686386530251887e-002	1.337150e+001
1.686408249448358e-002	1.337122e+001
1.686419406609546e-002	1.337106e+001
1.686422633372047e-002	1.337101e+001
1.686424560128169e-002	1.337098e+001
1.686425374134152e-002	1.337097e+001
1.686425945701171e-002	1.337096e+001
1.686426185241029e-002	1.337095e+001
1.686426368214776e-002	1.337095e+001
1.686426438179840e-002	1.337095e+001
1.686426494843105e-002	1.337095e+001
1.686426514902018e-002	1.337095e+001
1.686426531136154e-002	1.337095e+001
1.686426536962979e-002	1.337095e+001
1.686426541314654e-002	1.337095e+001
1.686426543138724e-002	1.337095e+001
1.686426544328354e-002	1.337095e+001
1.686426544952114e-002	1.337095e+001
1.686426545537353e-002	1.337095e+001
1.686426546199617e-002	1.337095e+001
1.686426546869524e-002	1.337095e+001
1.686426547493963e-002	1.337095e+001
1.686426548171467e-002	1.337095e+001
1.686426548879760e-002	1.337095e+001
1.686426549676314e-002	1.337095e+001
1.686426550539796e-002	1.337095e+001
1.686426552714146e-002	1.337095e+001
1.686426562208357e-002	1.337095e+001
1.687289088863895e-002	1.335788e+001
1.687369355956572e-002	1.335666e+001
1.687400076069526e-002	1.335620e+001
1.687404793898425e-002	1.335613e+001
1.687409443084344e-002	1.335606e+001
1.687514060742410e-002	1.335449e+001
1.688142393939793e-002	1.334610e+001
1.690034785687204e-002	1.333157e+001
1.694462388484487e-002	1.333918e+001
1.696512935883018e-002	1.336761e+001
1.696535433070869e-002	1.336801e+001
1.696580427446572e-002	1.336881e+001
1.696647919010127e-002	1.336999e+001
1.696649047985836e-002	1.337001e+001
1.696737907761533e-002	1.337139e+001
1.696965509264585e-002	1.337362e+001
1.697196723489909e-002	1.337387e+001
1.697659151940556e-002	1.337137e+001
1.697693636184871e-002	1.337099e+001
1.697700984666092e-002	1.337088e+001
1.697701021868353e-002	1.337088e+001
1.697701074887753e-002	1.337088e+001
1.697701079865762e-002	1.337088e+001
1.697701081248034e-002	1.337088e+001
1.697701081777700e-002	1.337088e+001
1.697701083489636e-002	1.337088e+001
1.697701088918395e-002	1.337088e+001
1.698537682789654e-002	1.335820e+001
1.698644548169578e-002	1.335658e+001
1.698649819952609e-002	1.335650e+001
1.698651042675593e-002	1.335649e+001
1.698652151398544e-002	1.335647e+001
1.698762654668170e-002	1.335482e+001
1.699352820000370e-002	1.334689e+001
1.701130259118526e-002	1.333247e+001
1.705098201076690e-002	1.333375e+001
1.707761529808777e-002	1.336793e+001
1.707784026996629e-002	1.336833e+001
1.707829021372332e-002	1.336913e+001
1.707896512935886e-002	1.337031e+001
1.707897641852506e-002	1.337033e+001
1.707986501687292e-002	1.337171e+001
1.708214091277913e-002	1.337394e+001
1.708445293401719e-002	1.337418e+001
1.708907697649332e-002	1.337169e+001
1.708942140431868e-002	1.337131e+001
1.708949449916863e-002	1.337120e+001
1.708949486967987e-002	1.337120e+001
1.708949539971318e-002	1.337120e+001
1.708949544952387e-002	1.337120e+001
1.708949546344817e-002	1.337120e+001
1.708949546879180e-002	1.337120e+001
